ts,lap_count,lap_time,valid,infeasible_count,mean_abs_n,max_abs_n,p95_abs_n,max_ay_usage,mean_ay_usage,max_abs_slip_f,max_abs_slip_r,u_steer_rate_rms,omega_oscillation_hz,solve_p50_ms,solve_p99_ms,vx_mean,vx_max,applied_diff_json,state
1777356883.616,2,27.5882,1,0,0.2429,0.6703,0.5173,0.000,0.000,0.0000,0.0000,0.4447,0.00,0.45,0.76,2.844,3.215,{},WARMUP
1777356911.220,3,27.5971,1,0,0.2428,0.6749,0.5047,0.000,0.000,0.0000,0.0000,0.4379,0.00,0.46,0.70,2.843,3.214,{},ACTIVE
1777356938.904,4,27.6276,1,0,0.2433,0.6685,0.5119,0.000,0.000,0.0000,0.0000,0.4355,0.00,0.46,0.70,2.845,3.215,"{""w_d"":{""old"":3.0,""new"":3.6,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":false}}",ACTIVE
1777356966.506,5,27.5955,1,0,0.2431,0.6858,0.5210,0.000,0.000,0.0000,0.0000,0.4515,0.00,0.44,0.67,2.832,3.214,"{""w_d"":{""old"":3.6,""new"":4.32,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":false}}",ACTIVE
1777357050.790,8,27.6370,1,0,0.2395,0.6870,0.5165,0.000,0.000,0.0000,0.0000,0.4637,0.00,0.40,0.67,2.825,3.214,{},WARMUP
1777357078.921,9,28.1264,1,0,0.2379,0.6831,0.5225,0.000,0.000,0.0000,0.0000,0.4642,0.00,0.40,0.65,2.772,3.216,{},ACTIVE
1777357107.394,10,28.4265,1,0,0.2382,0.6941,0.5210,0.000,0.000,0.0000,0.0000,0.4740,0.00,0.39,0.62,2.745,3.213,"{""w_d"":{""old"":4.32,""new"":5.184,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":false}}",ACTIVE
1777357135.715,11,28.3170,1,0,0.2362,0.6904,0.5213,0.000,0.000,0.0000,0.0000,0.4744,0.00,0.39,0.65,2.750,3.214,"{""w_d"":{""old"":5.184,""new"":6.2208,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":false}}",ACTIVE
1777357163.947,12,28.2168,1,0,0.2337,0.6985,0.5192,0.000,0.000,0.0000,0.0000,0.4789,0.00,0.40,0.61,2.757,3.215,"{""w_d"":{""old"":6.2208,""new"":7.46496,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":false}}",ACTIVE
1777357192.636,13,28.6860,1,0,0.2308,0.7051,0.5217,0.000,0.000,0.0000,0.0000,0.4954,0.00,0.40,0.61,2.698,3.215,"{""w_d"":{""old"":7.46496,""new"":8.957952,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":false}}",ACTIVE
1777357221.437,14,28.7867,1,0,0.2286,0.7040,0.5124,0.000,0.000,0.0000,0.0000,0.4895,0.00,0.40,0.61,2.693,3.214,"{""w_d"":{""old"":8.957952,""new"":10,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":true}}",ACTIVE
1777357250.472,15,28.9967,1,0,0.2268,0.6953,0.5123,0.000,0.000,0.0000,0.0000,0.4995,0.00,0.40,0.64,2.665,3.213,"{""w_d"":{""old"":10.0,""new"":10,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":true}}",ACTIVE
1777357278.988,16,28.5012,1,0,0.2274,0.6945,0.5156,0.000,0.000,0.0000,0.0000,0.4929,0.00,0.40,0.63,2.712,3.214,"{""w_d"":{""old"":10.0,""new"":10,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":true}}",ACTIVE
1777357307.611,17,28.6169,1,0,0.2274,0.6974,0.5179,0.000,0.000,0.0000,0.0000,0.5136,0.00,0.40,0.62,2.704,3.215,"{""w_d"":{""old"":10.0,""new"":10,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":true}}",ACTIVE
1777357336.415,18,28.7872,1,0,0.2265,0.7022,0.5135,0.000,0.000,0.0000,0.0000,0.5035,0.00,0.40,0.60,2.688,3.214,"{""w_d"":{""old"":10.0,""new"":10,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":true}}",ACTIVE
1777357365.199,19,28.7767,1,0,0.2265,0.6971,0.5171,0.000,0.000,0.0000,0.0000,0.5241,0.00,0.40,0.62,2.688,3.214,"{""w_d"":{""old"":10.0,""new"":10,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":true}}",ACTIVE
1777357393.593,20,28.3667,1,0,0.2270,0.6981,0.5206,0.000,0.000,0.0000,0.0000,0.5175,0.00,0.40,0.64,2.724,3.215,"{""w_d"":{""old"":10.0,""new"":10,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":true}}",ACTIVE
1777357422.201,21,28.6078,1,0,0.2251,0.6966,0.5139,0.000,0.000,0.0000,0.0000,0.5001,0.00,0.40,0.62,2.706,3.215,"{""w_d"":{""old"":10.0,""new"":10,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":true}}",ACTIVE
1777357450.790,22,28.5658,1,0,0.2281,0.7017,0.5185,0.000,0.000,0.0000,0.0000,0.4995,0.00,0.39,0.65,2.708,3.215,"{""w_d"":{""old"":10.0,""new"":10,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":true}}",ACTIVE
1777357479.708,23,28.9170,1,0,0.2269,0.7007,0.5149,0.000,0.000,0.0000,0.0000,0.5007,0.00,0.40,0.64,2.673,3.215,"{""w_d"":{""old"":10.0,""new"":10,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":true}}",ACTIVE
1777357508.574,24,28.8570,1,0,0.2285,0.7000,0.5158,0.000,0.000,0.0000,0.0000,0.4991,0.00,0.40,0.66,2.681,3.214,"{""w_d"":{""old"":10.0,""new"":10,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":true}}",ACTIVE
1777357536.897,25,28.3364,1,0,0.2258,0.6945,0.5170,0.000,0.000,0.0000,0.0000,0.5019,0.00,0.42,0.66,2.729,3.215,"{""w_d"":{""old"":10.0,""new"":10,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":true}}",ACTIVE
1777357565.260,26,28.3471,1,0,0.2275,0.6944,0.5130,0.000,0.000,0.0000,0.0000,0.5167,0.00,0.46,0.78,2.729,3.214,"{""w_d"":{""old"":10.0,""new"":10,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":true}}",ACTIVE
1777357593.842,27,28.5666,1,0,0.2262,0.6989,0.5196,0.000,0.000,0.0000,0.0000,0.5013,0.00,0.40,0.62,2.706,3.215,"{""w_d"":{""old"":10.0,""new"":10,""mult"":1.2,""rules"":[""safety_offtrack""],""clamped"":true}}",ACTIVE
1777358389.995,2,27.7081,1,0,0.2468,0.6848,0.5179,0.000,0.000,0.0000,0.0000,0.4490,0.00,0.43,0.74,2.839,3.215,{},WARMUP
1777358417.719,3,27.7162,1,0,0.2487,0.6851,0.5231,0.000,0.000,0.0000,0.0000,0.4464,0.00,0.44,0.80,2.839,3.213,{},ACTIVE
1777358445.482,4,27.7162,1,0,0.2478,0.6767,0.5224,0.000,0.000,0.0000,0.0000,0.4418,0.00,0.42,0.66,2.835,3.215,"{""w_d"":{""old"":3.0,""new"":2.55,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":10.0,""new"":12.0,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":1.5,""new"":1.38,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777358473.252,5,27.7578,1,0,0.2594,0.6972,0.5305,0.000,0.000,0.0000,0.0000,0.4490,0.00,0.41,0.74,2.842,3.217,"{""w_d"":{""old"":2.55,""new"":2.1675,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":12.0,""new"":14.4,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":1.38,""new"":1.2696,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777358502.302,6,29.0477,1,0,0.1824,0.1952,0.1937,0.000,0.000,0.0000,0.0000,1.8762,0.00,0.33,0.55,0.147,1.956,{},ACTIVE
1777358530.866,7,28.5461,1,0,0.1831,0.1894,0.1888,0.000,0.000,0.0000,0.0000,1.8388,0.00,0.39,0.54,0.205,1.958,"{""w_d"":{""old"":2.55,""new"":2.805,""mult"":1.1,""rules"":[""crash_detected""],""clamped"":false},""speed_boost"":{""old"":1.0,""new"":0.9,""mult"":0.9,""rules"":[""crash_detected""],""clamped"":false}}",ACTIVE
1777358561.044,8,30.1767,1,0,0.2337,0.6423,0.4995,0.000,0.000,0.0000,0.0000,0.3864,0.00,0.41,0.63,2.584,3.200,{},ACTIVE
1777358588.785,9,27.7263,1,0,0.2564,0.7157,0.5270,0.000,0.000,0.0000,0.0000,0.4398,0.00,0.43,0.70,2.844,3.216,"{""w_d"":{""old"":2.55,""new"":2.1675,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":12.0,""new"":14.4,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":1.38,""new"":1.2696,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777358618.684,10,29.8763,1,0,0.2122,0.2349,0.2298,0.000,0.000,0.0000,0.0000,1.2919,0.00,0.38,0.52,0.104,1.959,{},ACTIVE
1777358647.436,11,28.7369,1,0,0.1846,0.1941,0.1937,0.000,0.000,0.0000,0.0000,2.0481,0.00,0.45,0.61,0.157,1.937,"{""w_d"":{""old"":2.55,""new"":2.805,""mult"":1.1,""rules"":[""crash_detected""],""clamped"":false},""speed_boost"":{""old"":1.0,""new"":0.9,""mult"":0.9,""rules"":[""crash_detected""],""clamped"":false}}",ACTIVE
1777358677.662,12,30.2185,1,0,0.2330,0.6333,0.5117,0.000,0.000,0.0000,0.0000,0.3876,0.00,0.41,0.59,2.584,3.200,{},ACTIVE
1777358705.402,13,27.7352,1,0,0.2552,0.7117,0.5242,0.000,0.000,0.0000,0.0000,0.4402,0.00,0.42,0.67,2.842,3.216,"{""w_d"":{""old"":2.55,""new"":2.1675,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":12.0,""new"":14.4,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":1.38,""new"":1.2696,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777358734.678,14,29.2764,1,0,0.2026,0.2152,0.2132,0.000,0.000,0.0000,0.0000,1.3525,0.00,0.36,0.53,0.123,1.991,{},ACTIVE
1777358762.445,15,27.7570,1,0,0.2630,0.7051,0.5317,0.000,0.000,0.0000,0.0000,0.4486,0.00,0.44,0.77,2.842,3.216,"{""w_d"":{""old"":2.55,""new"":2.1675,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":12.0,""new"":14.4,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":1.38,""new"":1.2696,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777358792.334,16,29.8871,1,0,0.2261,0.2485,0.2448,0.000,0.000,0.0000,0.0000,1.0936,0.00,0.36,0.48,0.113,1.955,{},ACTIVE
1777358820.672,17,28.3263,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,"{""w_d"":{""old"":2.55,""new"":2.805,""mult"":1.1,""rules"":[""crash_detected""],""clamped"":false},""speed_boost"":{""old"":1.0,""new"":0.9,""mult"":0.9,""rules"":[""crash_detected""],""clamped"":false}}",ACTIVE
1777358850.906,18,30.2174,1,0,0.2350,0.6274,0.5112,0.000,0.000,0.0000,0.0000,0.3879,0.00,0.40,0.61,2.582,3.200,{},ACTIVE
1777358879.352,19,28.4459,1,0,0.1766,0.1825,0.1813,0.000,0.000,0.0000,0.0000,2.8204,0.00,0.44,0.52,0.272,1.986,"{""w_d"":{""old"":2.55,""new"":2.805,""mult"":1.1,""rules"":[""crash_detected""],""clamped"":false},""speed_boost"":{""old"":1.0,""new"":0.9,""mult"":0.9,""rules"":[""crash_detected""],""clamped"":false}}",ACTIVE
1777358909.519,20,30.1568,1,0,0.2344,0.6398,0.5134,0.000,0.000,0.0000,0.0000,0.3886,0.00,0.41,0.59,2.585,3.200,{},ACTIVE
1777358937.321,21,27.7962,1,0,0.2588,0.7094,0.5246,0.000,0.000,0.0000,0.0000,0.4382,0.00,0.43,0.66,2.841,3.216,"{""w_d"":{""old"":2.55,""new"":2.1675,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":12.0,""new"":14.4,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":1.38,""new"":1.2696,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777358967.348,22,29.9979,1,0,0.2157,0.2407,0.2354,0.000,0.000,0.0000,0.0000,1.5332,0.00,0.43,0.64,0.122,1.931,{},ACTIVE
1777358995.076,23,27.7211,1,0,0.2568,0.7060,0.5168,0.000,0.000,0.0000,0.0000,0.4410,0.00,0.42,0.64,2.842,3.215,"{""w_d"":{""old"":2.55,""new"":2.1675,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":12.0,""new"":14.4,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":1.38,""new"":1.2696,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777359023.774,24,28.6883,1,0,0.1909,0.1951,0.1947,0.000,0.000,0.0000,0.0000,2.2991,0.00,0.48,0.67,0.180,1.970,{},ACTIVE
1777359052.029,25,28.2560,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,"{""w_d"":{""old"":2.55,""new"":2.805,""mult"":1.1,""rules"":[""crash_detected""],""clamped"":false},""speed_boost"":{""old"":1.0,""new"":0.9,""mult"":0.9,""rules"":[""crash_detected""],""clamped"":false}}",ACTIVE
1777359082.195,26,30.1861,1,0,0.2330,0.6418,0.5103,0.000,0.000,0.0000,0.0000,0.3902,0.00,0.40,0.65,2.585,3.200,{},ACTIVE
1777359109.985,27,27.7773,1,0,0.2564,0.7006,0.5214,0.000,0.000,0.0000,0.0000,0.4447,0.00,0.41,0.66,2.842,3.215,"{""w_d"":{""old"":2.55,""new"":2.1675,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":12.0,""new"":14.4,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":1.38,""new"":1.2696,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777360195.516,-1,60.0000,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,{},WARMUP
1777360222.177,2,26.0289,1,0,0.3770,0.3801,0.3795,0.000,0.000,0.0000,0.0000,0.3104,0.00,0.00,0.00,0.267,2.440,{},ACTIVE
1777360247.415,3,25.1979,1,0,0.2694,0.6649,0.5914,0.000,0.000,0.0000,0.0000,0.4423,0.00,0.00,0.00,3.125,3.979,"{""w_d"":{""old"":5.0,""new"":4.25,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":5.5,""new"":6.6,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":1.0,""new"":0.92,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777360273.343,4,25.9170,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,{},ACTIVE
1777360299.093,5,25.7453,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,"{""w_d"":{""old"":5.0,""new"":5.5,""mult"":1.1,""rules"":[""crash_detected""],""clamped"":false},""w_progress"":{""old"":1.0,""new"":0.9,""mult"":0.9,""rules"":[""crash_detected""],""clamped"":false}}",ACTIVE
1777360325.108,6,26.0077,1,0,0.2555,0.6635,0.5744,0.000,0.000,0.0000,0.0000,0.4291,0.00,0.00,0.00,3.022,3.975,"{""w_dpsi"":{""old"":5.5,""new"":6.16,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":1.0,""new"":0.92,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777360351.042,7,25.9165,1,0,0.2593,0.6637,0.5869,0.000,0.000,0.0000,0.0000,0.4362,0.00,0.00,0.00,3.023,3.975,"{""w_d"":{""old"":5.5,""new"":4.675,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":6.16,""new"":7.392,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.92,""new"":0.8464,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777360376.939,8,25.8978,1,0,0.2737,0.6710,0.6080,0.000,0.000,0.0000,0.0000,0.4383,0.00,0.00,0.00,3.044,3.975,"{""w_d"":{""old"":4.675,""new"":3.97375,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":7.392,""new"":8.8704,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.8464,""new"":0.778688,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777360404.788,9,27.8450,1,0,0.3991,0.4281,0.4229,0.000,0.000,0.0000,0.0000,0.2897,0.00,0.00,0.00,0.149,2.356,{},ACTIVE
1777360430.706,10,25.9072,1,0,0.2742,0.6802,0.6064,0.000,0.000,0.0000,0.0000,0.4419,0.00,0.00,0.00,3.045,3.975,"{""w_d"":{""old"":4.675,""new"":3.97375,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":7.392,""new"":8.8704,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.8464,""new"":0.778688,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777360458.610,11,27.8965,1,0,0.3992,0.4219,0.4173,0.000,0.000,0.0000,0.0000,0.3251,0.00,0.00,0.00,0.136,2.348,{},ACTIVE
1777360484.514,12,25.8974,1,0,0.2739,0.6866,0.6066,0.000,0.000,0.0000,0.0000,0.4367,0.00,0.00,0.00,3.046,3.975,"{""w_d"":{""old"":4.675,""new"":3.97375,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":7.392,""new"":8.8704,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.8464,""new"":0.778688,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777360512.168,13,27.6477,1,0,0.3874,0.4121,0.4033,0.000,0.000,0.0000,0.0000,0.3538,0.00,0.00,0.00,0.154,2.352,{},ACTIVE
1777360538.088,14,25.8970,1,0,0.2744,0.6711,0.6071,0.000,0.000,0.0000,0.0000,0.4429,0.00,0.00,0.00,3.044,3.975,"{""w_d"":{""old"":4.675,""new"":3.97375,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":7.392,""new"":8.8704,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.8464,""new"":0.778688,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777360567.370,15,29.2855,1,0,0.4195,0.4614,0.4541,0.000,0.000,0.0000,0.0000,0.3146,0.00,0.00,0.00,0.117,2.349,{},ACTIVE
1777360593.252,16,25.8564,1,0,0.2741,0.6824,0.6051,0.000,0.000,0.0000,0.0000,0.4373,0.00,0.00,0.00,3.046,3.975,"{""w_d"":{""old"":4.675,""new"":3.97375,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":7.392,""new"":8.8704,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.8464,""new"":0.778688,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777360622.129,17,28.8677,1,0,0.4157,0.4565,0.4497,0.000,0.000,0.0000,0.0000,0.3408,0.00,0.00,0.00,0.126,2.343,{},ACTIVE
1777360648.032,18,25.8864,1,0,0.2707,0.6658,0.5925,0.000,0.000,0.0000,0.0000,0.4418,0.00,0.00,0.00,3.045,3.975,"{""w_d"":{""old"":4.675,""new"":3.97375,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":7.392,""new"":8.8704,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.8464,""new"":0.778688,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777360676.012,19,27.9775,1,0,0.3974,0.4215,0.4173,0.000,0.000,0.0000,0.0000,0.3724,0.00,0.00,0.00,0.133,2.359,{},ACTIVE
1777360701.873,20,25.8663,1,0,0.2726,0.6760,0.6022,0.000,0.000,0.0000,0.0000,0.4371,0.00,0.00,0.00,3.044,3.976,"{""w_d"":{""old"":4.675,""new"":3.97375,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":7.392,""new"":8.8704,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.8464,""new"":0.778688,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777360730.536,21,28.6677,1,0,0.4138,0.4667,0.4545,0.000,0.000,0.0000,0.0000,0.2782,0.00,0.00,0.00,0.168,2.346,{},ACTIVE
1777360757.120,22,26.5669,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,"{""w_d"":{""old"":4.675,""new"":5.1425,""mult"":1.1,""rules"":[""crash_detected""],""clamped"":false},""w_progress"":{""old"":0.9,""new"":0.81,""mult"":0.9,""rules"":[""crash_detected""],""clamped"":false}}",ACTIVE
1777360783.943,23,26.8266,1,0,0.2595,0.6698,0.5913,0.000,0.000,0.0000,0.0000,0.4242,0.00,0.00,0.00,2.930,3.970,"{""w_dpsi"":{""old"":7.392,""new"":8.27904,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.8464,""new"":0.778688,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777360810.798,24,26.8475,1,0,0.2616,0.6727,0.6009,0.000,0.000,0.0000,0.0000,0.4279,0.00,0.00,0.00,2.932,3.970,"{""w_dpsi"":{""old"":8.27904,""new"":9.272525,""mult"":1.12,""rules"":[""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.778688,""new"":0.716393,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777360837.573,25,26.7598,1,0,0.2682,0.6798,0.6116,0.000,0.000,0.0000,0.0000,0.4406,0.00,0.00,0.00,2.933,3.970,"{""w_d"":{""old"":5.1425,""new"":4.371125,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":9.272525,""new"":11.12703,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.716393,""new"":0.659082,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777360867.042,26,29.4671,1,0,0.4104,0.4415,0.4321,0.000,0.000,0.0000,0.0000,0.3641,0.00,0.00,0.00,0.127,2.237,{},ACTIVE
1777360893.911,27,26.8666,1,0,0.2678,0.6741,0.6070,0.000,0.000,0.0000,0.0000,0.4414,0.00,0.00,0.00,2.927,3.970,"{""w_d"":{""old"":5.1425,""new"":4.371125,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":9.27252,""new"":11.127024,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.716393,""new"":0.659082,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777360922.857,28,28.9476,1,0,0.3980,0.4228,0.4152,0.000,0.000,0.0000,0.0000,0.3303,0.00,0.00,0.00,0.133,2.237,{},ACTIVE
1777360949.682,29,26.7965,1,0,0.2682,0.6858,0.6120,0.000,0.000,0.0000,0.0000,0.4394,0.00,0.00,0.00,2.934,3.970,"{""w_d"":{""old"":5.1425,""new"":4.371125,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":9.27252,""new"":11.127024,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.716393,""new"":0.659082,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777360977.229,30,27.5466,0,0,0.0000,0.0000,0.0000,0.000,0.000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.000,0.000,{},ACTIVE
1777361004.154,31,26.9163,1,0,0.2714,0.6789,0.6127,0.000,0.000,0.0000,0.0000,0.4369,0.00,0.00,0.00,2.924,3.970,"{""w_d"":{""old"":5.1425,""new"":4.371125,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":9.27252,""new"":11.127024,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.716393,""new"":0.659082,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
1777361032.879,32,28.7275,1,0,0.4003,0.4300,0.4287,0.000,0.000,0.0000,0.0000,0.3137,0.00,0.00,0.00,0.169,2.217,{},ACTIVE
1777361059.723,33,26.8566,1,0,0.2697,0.6844,0.6132,0.000,0.000,0.0000,0.0000,0.4432,0.00,0.00,0.00,2.929,3.970,"{""w_d"":{""old"":5.1425,""new"":4.371125,""mult"":0.85,""rules"":[""corner_exit_understeer""],""clamped"":false},""w_dpsi"":{""old"":9.27252,""new"":11.127024,""mult"":1.2,""rules"":[""corner_exit_understeer"",""corner_late_turn_in""],""clamped"":false},""w_terminal_scale"":{""old"":0.716393,""new"":0.659082,""mult"":0.92,""rules"":[""preview_leak_early_turnin""],""clamped"":false}}",ACTIVE
